01-01-2023 11:00,01-01-2023 12:00,173.5,112,0.57,7.3,62.1
01-01-2023 12:00,01-01-2023 13:00,143.25,60.25,0.45,7.77,61.45
01-01-2023 13:00,01-01-2023 14:00,142.25,89.0,0.4,7.73,64.1
01-01-2023 14:00,01-01-2023 15:00,155.0,99.25,0.4,7.45,65.95
01-01-2023 15:00,01-01-2023 16:00,162.5,99.0,0.35,8.08,67.03
01-01-2023 16:00,01-01-2023 17:00,170.0,113.75,0.5,7.25,66.3
01-01-2023 17:00,01-01-2023 18:00,129.5,109.75,0.55,7.23,67.72
01-01-2023 18:00,01-01-2023 19:00,157.25,105.25,0.72,6.78,68.93
01-01-2023 19:00,01-01-2023 20:00,230.75,130.0,1.27,6.45,65.8
01-01-2023 20:00,01-01-2023 21:00,341.0,185.0,1.62,7.45,64.8
01-01-2023 21:00,01-01-2023 22:00,447.25,269.0,2.58,7.32,59.53
01-01-2023 22:00,01-01-2023 23:00,642.25,269.0,3.5,7.53,53.38
01-01-2023 23:00,02-01-2023 00:00,757.0,269.0,3.4,7.3,53.9
02-01-2023 00:00,02-01-2023 01:00,703.25,314.0,0.98,7.4,58.55
02-01-2023 01:00,02-01-2023 02:00,516.25,426.75,0.25,6.2,59.07
02-01-2023 02:00,02-01-2023 03:00,432.75,353.75,,7.05,58.08
02-01-2023 03:00,02-01-2023 04:00,419.0,330.75,0.8,7.25,53.38
02-01-2023 04:00,02-01-2023 05:00,422.5,313.0,0.7,8.1,53.02
02-01-2023 05:00,02-01-2023 06:00,364.5,285.0,0.47,8.18,55.9
02-01-2023 06:00,02-01-2023 07:00,283.25,239.75,0.3,7.75,57.35
02-01-2023 07:00,02-01-2023 08:00,259.5,222.5,0.23,7.62,59.18
02-01-2023 08:00,02-01-2023 09:00,288.5,235.25,0.57,6.95,60.05
02-01-2023 09:00,02-01-2023 10:00,323.25,261.75,0.6,7.3,62.52
02-01-2023 10:00,02-01-2023 11:00,388.75,268.75,0.7,6.62,67.62
02-01-2023 11:00,02-01-2023 12:00,364.5,260.0,0.7,7.1,70.88
02-01-2023 12:00,02-01-2023 13:00,354.25,223.25,0.7,7.22,71.65
02-01-2023 13:00,02-01-2023 14:00,343.75,241.5,0.62,7.28,72.42
02-01-2023 14:00,02-01-2023 15:00,349.75,254.0,0.7,7.17,75.45
02-01-2023 15:00,02-01-2023 16:00,403.0,275.5,0.63,7.25,77.8
02-01-2023 16:00,02-01-2023 17:00,429.5,294.5,0.73,6.92,79.92
02-01-2023 17:00,02-01-2023 18:00,373.75,284.5,0.7,6.98,78.8
02-01-2023 18:00,02-01-2023 19:00,389.0,275.0,0.8,7.2,77.03
02-01-2023 19:00,02-01-2023 20:00,431.25,306.25,0.9,6.75,72.5
02-01-2023 20:00,02-01-2023 21:00,394.0,260.25,0.8,6.95,69.15
