From Date,To Date,PM10,PM2.5,CO,Ozone,NO2
09-01-2023 16:00,09-01-2023 17:00,423.28,313.96,0.58,,39.98
09-01-2023 17:00,09-01-2023 18:00,451.3,346.8,1.4,0.06,44.21
09-01-2023 18:00,09-01-2023 19:00,443.53,337.39,0.85,,34.48
09-01-2023 19:00,09-01-2023 20:00,432.71,367.53,1.53,,28.01
09-01-2023 20:00,09-01-2023 21:00,513.89,405.29,1.82,0.47,21.41
09-01-2023 21:00,09-01-2023 22:00,496.16,408.46,0.01,,23.99
09-01-2023 22:00,09-01-2023 23:00,493.3,370.34,1.79,,16.87
09-01-2023 23:00,10-01-2023 00:00,449.95,395.98,2.71,,8.69
10-01-2023 00:00,10-01-2023 01:00,489.59,371.34,2.37,,4.03
10-01-2023 01:00,10-01-2023 02:00,453.35,365.4,2.14,,3.65
10-01-2023 02:00,10-01-2023 03:00,449.11,325.88,1.03,,12.75
10-01-2023 03:00,10-01-2023 04:00,315.47,221.8,0.5,,17.89
10-01-2023 04:00,10-01-2023 05:00,212.8,185.85,0.43,,17.43
10-01-2023 05:00,10-01-2023 06:00,179.86,133.91,0.48,,16.58
10-01-2023 06:00,10-01-2023 07:00,154.16,115.02,0.39,0.71,16.76
10-01-2023 07:00,10-01-2023 08:00,138.82,96.6,0.2,3.45,17.38
10-01-2023 08:00,10-01-2023 09:00,167.43,109.24,0.21,,22.12
10-01-2023 09:00,10-01-2023 10:00,203.37,118.41,0.37,1.3,21.69
10-01-2023 10:00,10-01-2023 11:00,246.02,167.83,0.31,3.94,20.03
10-01-2023 11:00,10-01-2023 12:00,287.01,205.79,0.31,11.24,21.32
10-01-2023 12:00,10-01-2023 13:00,274.41,204.26,0.25,14.16,24.12
10-01-2023 13:00,10-01-2023 14:00,270.64,209.12,0.16,18.94,20.75
10-01-2023 14:00,10-01-2023 15:00,245.17,190.15,0.03,22.12,18.14
10-01-2023 15:00,10-01-2023 16:00,216.03,150.99,0.7,24.24,19.2
10-01-2023 16:00,10-01-2023 17:00,206.9,136.52,0.32,24.17,19.19
10-01-2023 17:00,10-01-2023 18:00,187.72,123.02,0.46,16.09,26.74
10-01-2023 18:00,10-01-2023 19:00,209.65,140.51,0.94,9.39,33.21
10-01-2023 19:00,10-01-2023 20:00,258.55,187.14,1.92,10.66,22.67
10-01-2023 20:00,10-01-2023 21:00,327.58,241.94,2.84,11.24,20.29
10-01-2023 21:00,10-01-2023 22:00,377.91,285.27,2.24,10.92,17.87
10-01-2023 22:00,10-01-2023 23:00,338.92,250.43,1.21,10.33,16.41
10-01-2023 23:00,11-01-2023 00:00,256.96,200.88,0.54,9.53,18.82
11-01-2023 00:00,11-01-2023 01:00,140.62,120.96,0.32,10.71,16.13
11-01-2023 01:00,11-01-2023 02:00,120.58,93.21,0.19,11.23,15.47
11-01-2023 02:00,11-01-2023 03:00,115.81,80.59,0.12,9.65,16.8
11-01-2023 03:00,11-01-2023 04:00,127.65,76.63,0.12,10.26,14.54
11-01-2023 04:00,11-01-2023 05:00,127.01,64.44,0.09,8.98,14.61
11-01-2023 05:00,11-01-2023 06:00,148.26,65.4,0.13,10.41,15.11
11-01-2023 06:00,11-01-2023 07:00,114.69,59.32,0.16,9.77,15.83
11-01-2023 07:00,11-01-2023 08:00,96.18,60.09,0.23,10.49,17.07
11-01-2023 08:00,11-01-2023 09:00,108.68,80.69,0.25,10.51,17.17
11-01-2023 09:00,11-01-2023 10:00,156.71,115.37,0.32,10.99,20.49
11-01-2023 10:00,11-01-2023 11:00,190.49,146.8,0.44,11.51,26.14
11-01-2023 11:00,11-01-2023 12:00,218.21,167.66,0.54,12.67,37.34
11-01-2023 12:00,11-01-2023 13:00,352.52,225.64,0.95,19.19,42.53
11-01-2023 13:00,11-01-2023 14:00,469.1,337.87,0.93,48.83,51.29
11-01-2023 14:00,11-01-2023 15:00,553.35,365.42,0.86,45.45,53.75
11-01-2023 15:00,11-01-2023 16:00,489.63,354.62,0.64,30.1,48.14
11-01-2023 16:00,11-01-2023 17:00,504.13,295.55,0.63,35.7,53.44
11-01-2023 17:00,11-01-2023 18:00,487.64,304.29,0.59,25.63,51.76
11-01-2023 18:00,11-01-2023 19:00,472.22,296.63,0.67,23.48,39.75
11-01-2023 19:00,11-01-2023 20:00,338.32,240.4,0.65,52.75,30.48
11-01-2023 20:00,11-01-2023 21:00,262.33,184.36,0.63,31.57,24.51
11-01-2023 21:00,11-01-2023 22:00,257.32,180.84,0.58,19.12,20.84
11-01-2023 22:00,11-01-2023 23:00,270.33,191.12,0.64,33.87,19.07
11-01-2023 23:00,12-01-2023 00:00,287.2,216.22,0.63,24.05,19.31
12-01-2023 00:00,12-01-2023 01:00,254.03,187.17,0.53,19.79,17.87
12-01-2023 01:00,12-01-2023 02:00,310.08,194.56,0.46,47.77,18.58
12-01-2023 02:00,12-01-2023 03:00,309.96,192.21,0.42,19.36,18.43
12-01-2023 03:00,12-01-2023 04:00,317.47,222.63,0.45,17.92,17.81
12-01-2023 04:00,12-01-2023 05:00,345.5,224.14,0.43,38.64,16.62
12-01-2023 05:00,12-01-2023 06:00,308.1,191.91,0.45,33.95,14.01
12-01-2023 06:00,12-01-2023 07:00,284.62,174.03,0.49,28.5,10.42
12-01-2023 07:00,12-01-2023 08:00,259.9,185.03,0.59,14.07,12.95
12-01-2023 08:00,12-01-2023 09:00,269.36,189.52,0.67,14.91,18.59
12-01-2023 09:00,12-01-2023 10:00,315.43,209.94,0.65,12.9,24.42
12-01-2023 10:00,12-01-2023 11:00,304.48,218.86,0.74,14.47,30.56
12-01-2023 11:00,12-01-2023 12:00,298.8,238.38,0.67,17.6,32.27
12-01-2023 12:00,12-01-2023 13:00,240.7,171.12,0.24,22.14,18.85
12-01-2023 13:00,12-01-2023 14:00,217.65,150.64,0.26,29.66,17.6
12-01-2023 14:00,12-01-2023 15:00,233.52,159.36,0.47,38.72,23.84
12-01-2023 15:00,12-01-2023 16:00,289.75,199.98,0.47,40.07,23.4
12-01-2023 16:00,12-01-2023 17:00,292.16,200.32,0.51,31.22,29.69
12-01-2023 17:00,12-01-2023 18:00,283.62,192.14,0.68,13.83,32.61
12-01-2023 18:00,12-01-2023 19:00,270.5,186.44,0.94,29.61,30.48
12-01-2023 19:00,12-01-2023 20:00,292.12,217.16,1.02,20.25,28.71
12-01-2023 20:00,12-01-2023 21:00,289.0,207.37,1.42,10.79,22.06
12-01-2023 21:00,12-01-2023 22:00,280.32,189.67,1.42,11.09,21.15
12-01-2023 22:00,12-01-2023 23:00,267.88,190.23,1.47,11.64,20.54
12-01-2023 23:00,13-01-2023 00:00,293.59,218.56,1.24,11.11,17.66
13-01-2023 00:00,13-01-2023 01:00,283.75,193.52,1.09,11.69,14.2
13-01-2023 01:00,13-01-2023 02:00,279.47,192.39,1.0,12.17,12.7
13-01-2023 02:00,13-01-2023 03:00,310.1,186.47,0.74,43.75,14.33
13-01-2023 03:00,13-01-2023 04:00,321.84,216.74,0.49,19.66,13.1
13-01-2023 04:00,13-01-2023 05:00,279.15,210.52,0.5,53.31,11.16
13-01-2023 05:00,13-01-2023 06:00,286.08,188.47,0.47,23.54,12.37
13-01-2023 06:00,13-01-2023 07:00,239.03,155.0,0.41,14.73,17.92
13-01-2023 07:00,13-01-2023 08:00,225.22,164.01,0.5,12.15,20.24
13-01-2023 08:00,13-01-2023 09:00,234.47,186.71,0.73,11.86,25.96
13-01-2023 09:00,13-01-2023 10:00,289.8,213.05,0.71,12.63,27.47
13-01-2023 10:00,13-01-2023 11:00,328.48,244.95,0.79,16.78,31.31
13-01-2023 11:00,13-01-2023 12:00,322.61,255.27,0.63,19.84,24.89
13-01-2023 12:00,13-01-2023 13:00,283.75,231.69,0.43,27.25,21.89
13-01-2023 13:00,13-01-2023 14:00,287.45,196.97,0.4,33.66,18.84
13-01-2023 14:00,13-01-2023 15:00,261.61,182.59,0.32,35.38,18.08
13-01-2023 15:00,13-01-2023 16:00,240.66,172.75,0.32,31.34,20.57
13-01-2023 16:00,13-01-2023 17:00,241.16,158.8,0.47,23.86,27.19
13-01-2023 17:00,13-01-2023 18:00,238.7,163.61,0.85,10.98,45.38
13-01-2023 18:00,13-01-2023 19:00,294.47,191.75,0.73,11.21,20.26
13-01-2023 19:00,13-01-2023 20:00,323.41,246.9,0.72,12.32,18.39
13-01-2023 20:00,13-01-2023 21:00,321.61,234.84,0.7,14.48,16.31
13-01-2023 21:00,13-01-2023 22:00,276.59,206.36,0.66,13.6,17.58
13-01-2023 22:00,13-01-2023 23:00,253.74,226.8,0.63,12.67,16.7
13-01-2023 23:00,14-01-2023 00:00,251.22,208.35,0.57,15.07,13.66
14-01-2023 00:00,14-01-2023 01:00,252.11,190.32,0.36,15.28,17.38
14-01-2023 01:00,14-01-2023 02:00,276.52,197.52,0.26,12.57,11.92
14-01-2023 02:00,14-01-2023 03:00,235.85,168.2,0.16,14.61,9.91
14-01-2023 03:00,14-01-2023 04:00,274.11,200.34,0.13,14.78,9.77
14-01-2023 04:00,14-01-2023 05:00,288.45,201.93,0.1,14.61,9.98
14-01-2023 05:00,14-01-2023 06:00,304.91,194.58,0.09,17.32,10.0
14-01-2023 06:00,14-01-2023 07:00,257.3,148.87,0.02,20.56,8.27
14-01-2023 07:00,14-01-2023 08:00,215.47,148.64,0.03,18.81,10.42
14-01-2023 08:00,14-01-2023 09:00,188.9,150.57,0.05,17.7,9.56
14-01-2023 09:00,14-01-2023 10:00,190.06,134.03,0.06,19.46,9.61
14-01-2023 10:00,14-01-2023 11:00,197.31,123.12,0.07,19.93,9.76
14-01-2023 11:00,14-01-2023 12:00,183.47,111.03,0.01,22.94,9.23
14-01-2023 12:00,14-01-2023 13:00,187.36,105.27,0.01,26.18,9.5
14-01-2023 13:00,14-01-2023 14:00,177.23,87.86,0.0,29.36,8.68
14-01-2023 14:00,14-01-2023 15:00,179.06,105.27,0.0,31.03,9.56
14-01-2023 15:00,14-01-2023 16:00,156.98,93.58,0.0,32.17,8.45
14-01-2023 16:00,14-01-2023 17:00,130.45,82.31,0.16,31.06,10.25
14-01-2023 17:00,14-01-2023 18:00,115.52,71.98,0.24,25.56,15.94
14-01-2023 18:00,14-01-2023 19:00,159.96,101.81,0.34,12.18,26.11
14-01-2023 19:00,14-01-2023 20:00,175.68,115.59,0.47,13.95,26.73
14-01-2023 20:00,14-01-2023 21:00,161.63,108.49,0.44,16.2,28.18
14-01-2023 21:00,14-01-2023 22:00,178.41,99.07,0.37,15.97,28.33
14-01-2023 22:00,14-01-2023 23:00,160.84,115.37,0.42,17.61,20.93
14-01-2023 23:00,15-01-2023 00:00,131.83,98.77,0.35,16.61,20.32
15-01-2023 00:00,15-01-2023 01:00,100.95,76.48,0.2,18.5,16.16
15-01-2023 01:00,15-01-2023 02:00,77.82,68.28,0.14,18.56,13.98
15-01-2023 02:00,15-01-2023 03:00,68.96,54.06,0.21,19.22,14.71
15-01-2023 03:00,15-01-2023 04:00,82.55,58.83,0.11,21.71,11.06
15-01-2023 04:00,15-01-2023 05:00,93.47,63.58,0.17,21.63,9.19
15-01-2023 05:00,15-01-2023 06:00,124.62,73.13,0.29,19.68,11.01
15-01-2023 06:00,15-01-2023 07:00,125.89,68.78,0.18,16.55,15.68
15-01-2023 07:00,15-01-2023 08:00,112.14,64.74,0.1,15.86,17.73
15-01-2023 08:00,15-01-2023 09:00,138.5,64.24,0.43,19.78,16.26
