01-01-2023 11:00,01-01-2023 12:00,240.75,137.75,1,5.23,41.92
01-01-2023 12:00,01-01-2023 13:00,204.25,109.5,1.15,7.12,41.62
01-01-2023 13:00,01-01-2023 14:00,186.5,104.0,0.93,13.35,27.58
01-01-2023 14:00,01-01-2023 15:00,163.5,92.75,1.0,12.88,39.48
01-01-2023 15:00,01-01-2023 16:00,178.5,92.0,1.0,9.85,46.4
01-01-2023 16:00,01-01-2023 17:00,179.5,84.25,1.38,7.02,46.88
01-01-2023 17:00,01-01-2023 18:00,210.0,95.25,1.82,2.48,65.35
01-01-2023 18:00,01-01-2023 19:00,251.0,117.0,1.38,0.93,40.48
01-01-2023 19:00,01-01-2023 20:00,242.5,121.5,1.53,0.7,34.17
01-01-2023 20:00,01-01-2023 21:00,228.0,136.25,1.93,0.78,27.3
01-01-2023 21:00,01-01-2023 22:00,241.0,148.25,2.23,0.78,27.27
01-01-2023 22:00,01-01-2023 23:00,271.75,182.25,2.53,0.8,22.88
01-01-2023 23:00,02-01-2023 00:00,303.0,210.0,2.47,0.78,19.7
02-01-2023 00:00,02-01-2023 01:00,318.25,216.0,2.6,1.02,17.07
02-01-2023 01:00,02-01-2023 02:00,352.5,240.25,2.83,2.3,16.55
02-01-2023 02:00,02-01-2023 03:00,383.25,265.5,,7.18,14.6
02-01-2023 03:00,02-01-2023 04:00,403.75,275.25,1.9,7.75,18.48
02-01-2023 04:00,02-01-2023 05:00,352.25,237.0,1.03,7.2,19.7
02-01-2023 05:00,02-01-2023 06:00,330.25,211.5,0.85,24.3,23.5
02-01-2023 06:00,02-01-2023 07:00,355.5,210.25,0.8,13.65,29.2
02-01-2023 07:00,02-01-2023 08:00,304.0,189.0,0.67,9.6,51.5
02-01-2023 08:00,02-01-2023 09:00,281.0,181.25,1.07,8.85,33.52
02-01-2023 09:00,02-01-2023 10:00,296.5,202.25,1.15,8.12,29.92
02-01-2023 10:00,02-01-2023 11:00,361.75,240.0,1.38,8.43,40.88
02-01-2023 11:00,02-01-2023 12:00,436.0,282.0,1.37,11.88,39.73
02-01-2023 12:00,02-01-2023 13:00,408.25,292.75,1.42,16.55,39.55
02-01-2023 13:00,02-01-2023 14:00,409.0,295.25,1.37,14.98,35.1
02-01-2023 14:00,02-01-2023 15:00,418.5,288.75,1.3,20.5,30.0
02-01-2023 15:00,02-01-2023 16:00,423.5,297.0,1.3,21.15,30.9
02-01-2023 16:00,02-01-2023 17:00,425.5,298.0,1.25,14.25,30.8
02-01-2023 17:00,02-01-2023 18:00,394.0,267.5,1.12,6.8,32.33
02-01-2023 18:00,02-01-2023 19:00,383.5,248.25,1.6,2.58,38.6
02-01-2023 19:00,02-01-2023 20:00,381.0,240.0,1.4,1.95,26.05
02-01-2023 20:00,02-01-2023 21:00,304.5,215.75,1.45,1.55,24.43
02-01-2023 21:00,02-01-2023 22:00,299.0,222.0,1.52,1.23,25.6
02-01-2023 22:00,02-01-2023 23:00,293.25,214.5,1.4,0.95,21.58
02-01-2023 23:00,03-01-2023 00:00,283.5,208.5,1.43,1.15,15.7
03-01-2023 00:00,03-01-2023 01:00,278.25,201.75,1.5,1.33,10.8
03-01-2023 01:00,03-01-2023 02:00,273.5,193.75,1.5,0.8,11.2
03-01-2023 02:00,03-01-2023 03:00,280.25,195.0,1.7,1.22,18.3
03-01-2023 03:00,03-01-2023 04:00,340.75,203.75,0.97,1.72,27.03
03-01-2023 04:00,03-01-2023 05:00,391.0,190.75,0.7,2.58,26.38
03-01-2023 05:00,03-01-2023 06:00,373.75,211.25,0.7,2.52,19.9
03-01-2023 06:00,03-01-2023 07:00,349.5,225.5,0.72,2.2,16.45
03-01-2023 07:00,03-01-2023 08:00,348.0,237.5,0.7,2.32,21.98
03-01-2023 08:00,03-01-2023 09:00,350.5,232.75,1.3,1.38,23.45
